Compound_Id|Batch_No|Well_Id|Conc_uM|Rel_Cell_Count|Induction|Cluster_AKT_PI3K_MTOR|Cluster_Aurora|Cluster_BET|Cluster_DNA_Synthesis|Cluster_HDAC|Cluster_HSP90|Cluster_L/CH|Cluster_Protein_Synthesis|Cluster_Tubulin|Cluster_Uncoupling|Cluster_High|Cluster_Sim|Trivial_Name|Chiral|Smiles
247227|1|247227:01:04_10.00|10|93|6.2|55.9|0|25.2|5.6|28.2|56.2|33.2|39.7|35.7|67.9|Uncoupler|67.9|Miconazole|False|Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
247227|1|247227:01:04_30.00|30|89|39.9|13|0|58.1|0|58.4|51.6|67.6|53.4|65.8|54.9|LCH|67.6|Miconazole|False|Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
247229|1|247229:01:05_10.00|10|102|14.3|4.4|0|66.3|0|55.2|20.7|71.8|48.1|67.1|63.7|LCH|71.8|Isoxsuprine hydrochloride|False|CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
247229|1|247229:01:05_30.00|30|97|32.5|0|0|69.2|0|62.4|17.8|75.5|46.4|71.1|40.4|LCH|75.5|Isoxsuprine hydrochloride|False|CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
247231|1|247231:01:04_10.00|10|88|14.2|0|0|65.2|0|60.9|11|81|39.4|68.5|54.9|LCH|81|Nitrarine dihydrochloride|True|c1ccc2c3c([nH]c2c1)[C@H]1C2CCC([C@@H]4CCCN[C@H]24)N1CC3
247231|1|247231:01:04_30.00|30|79|41.5|0|0|66.3|0|62.5|22.4|87|43.3|74.4|43.8|LCH|87|Nitrarine dihydrochloride|True|c1ccc2c3c([nH]c2c1)[C@H]1C2CCC([C@@H]4CCCN[C@H]24)N1CC3
247233|1|247233:01:04_30.00|30|98|24|0|0|54.6|0|57|27.2|82.4|29.8|56.2|34.1|LCH|82.4|Citalopram (hydrobromide)|False|CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
247233|2|247233:02:03_30.00|30|102|29.4|0|0|65.9|0|64.3|20.7|88.6|37.4|60.5|36.7|LCH|88.6|Citalopram (hydrobromide)|False|CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
247234|1|247234:01:04_10.00|10|94|34.7|0|0|82|0|81.8|0.4|87.2|61.5|67.7|59.5|LCH|87.2|Promazine hydrochloride|False|CN(C)CCCN1c2ccccc2Sc2ccccc21
247234|1|247234:01:04_30.00|30|92|76.2|0|0|78.7|0|76.6|19.5|95.6|49|73.9|54.9|LCH|95.6|Promazine hydrochloride|False|CN(C)CCCN1c2ccccc2Sc2ccccc21
247234|2|247234:02:03_10.00|10|101|24.5|0|0|76.4|0|74.3|10.9|94.4|39.2|69.1|42|LCH|94.4|Promazine hydrochloride|False|CN(C)CCCN1c2ccccc2Sc2ccccc21
247234|2|247234:02:03_30.00|30|93|82.6|0|0|80.2|0|80.1|20.4|91.8|52.7|75.4|52|LCH|91.8|Promazine hydrochloride|False|CN(C)CCCN1c2ccccc2Sc2ccccc21
247238|1|247238:01:04_30.00|30|97|29|0|0|69.3|0|72.1|33.5|82.8|52.2|65|50|LCH|82.8|Trihexyphenidyl (hydrochloride)|False|OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
247238|2|247238:02:03_30.00|30|104|50.6|0|0|69.2|0|73.6|33.1|75.3|49.5|63.7|39.7|LCH|75.3|Trihexyphenidyl (hydrochloride)|False|OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
247240|1|247240:01:04_10.00|10|79|75.8|0|0|87.8|0|83.8|17.5|73.6|76.3|80.7|72.5|BET|87.8|Methylbenzethonium chloride|False|Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1
247241|1|247241:01:04_10.00|10|91|54.9|0|0|78|0|77.5|14.8|90.6|55.6|66|57.6|LCH|90.6|Chlorcyclizine hydrochloride|False|CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
247241|1|247241:01:04_30.00|30|93|51.8|0|0|74.9|0|72.8|16.8|97.9|42.1|66.8|53.2|LCH|97.9|Chlorcyclizine hydrochloride|False|CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
247242|1|247242:01:04_30.00|30|98|27.3|0|0|74.3|0|72.7|16|95.7|41|69.7|53.4|LCH|95.7|Diphenylpyraline hydrochloride|False|CN1CCC(OC(c2ccccc2)c2ccccc2)CC1
247243|1|247243:01:05_10.00|10|82|70.3|0|0|83.6|0|78.9|23.8|70.9|68|80.9|69.7|BET|83.6|Benzethonium chloride|False|CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
247248|1|247248:01:04_30.00|30|95|47.8|0|0|68.2|0|64|19.2|76.9|53.9|75.3|48.8|LCH|76.9|Pramocaine (hydrochloride)|False|CCCCOc1ccc(OCCCN2CCOCC2)cc1
247251|1|247251:01:04_10.00|10|100|39|0|0|76.7|0|73.1|1.1|89.9|43.2|64|48.7|LCH|89.9|Imipramine hydrochloride|False|CN(C)CCCN1c2ccccc2CCc2ccccc21
247251|1|247251:01:04_30.00|30|96|47|0|0|68.8|0|67.2|19.2|93.2|35.6|64.4|43.5|LCH|93.2|Imipramine hydrochloride|False|CN(C)CCCN1c2ccccc2CCc2ccccc21
247251|2|247251:02:03_10.00|10|100|13.1|0|0|74|0|71.3|17|92.4|45.5|71.4|44.9|LCH|92.4|Imipramine hydrochloride|False|CN(C)CCCN1c2ccccc2CCc2ccccc21
247251|2|247251:02:03_30.00|30|91|73.6|0|0|79|0|77.1|16.6|94.3|52.1|73.6|50.7|LCH|94.3|Imipramine hydrochloride|False|CN(C)CCCN1c2ccccc2CCc2ccccc21
247256|1|247256:01:06_03.00|3|91|21.4|38.3|19.4|0|91.8|0|0|0|0|0|0|DNA_Synth|91.8|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247256|1|247256:01:04_10.00|10|80|36.3|48.5|7.5|0|96|0|0|0|0|0|0|DNA_Synth|96|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247256|1|247256:01:04_30.00|30|88|45.6|44.2|22.8|0|92.6|0|0|0|0|0|0|DNA_Synth|92.6|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247256|3|247256:03:02_02.00|2|94|8.6|21.3|32.1|0|77.8|0|0|0|0|0|0|DNA_Synth|77.8|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247256|3|247256:03:04_06.00|6|105|24.9|49|0|0|93.7|0|0|0|0|0|0|DNA_Synth|93.7|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247256|3|247256:03:04_10.00|10|80|24.5|51.4|4.4|0|93.3|0|0|0|0|0|0|DNA_Synth|93.3|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247256|4|247256:04:03_10.00|10|84|23.8|52.4|0|0|94.8|0|0|0|0|0|0|DNA_Synth|94.8|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247256|4|247256:04:03_30.00|30|80|37.8|47.5|3.2|0|94.5|0|0|0|0|0|0|DNA_Synth|94.5|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247256|4|247256:04:03_50.00|50|84|25.9|46.4|12.9|0|94.1|0|0|0|0|0|0|DNA_Synth|94.1|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247256|5|247256:05:03_60.00|60|93|18.3|36.9|0|0|85.4|0|0|5.9|0|0|0|DNA_Synth|85.4|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247256|5|247256:05:03_100.00|100|91|15.9|35.1|0|0|84.5|0|0|0|0|0|0|DNA_Synth|84.5|Deferoxamine mesylate|False|CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
247260|1|247260:01:04_10.00|10|98|11.6|59.7|8.7|0|63.4|0|16.2|0|0|0|0|DNA_Synth|63.4|Flumethasone|False|C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
247260|1|247260:01:04_30.00|30|101|6.4|36.7|26|0|51.9|0|7.2|0|0|0|0|DNA_Synth|51.9|Flumethasone|False|C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
247265|1|247265:01:04_10.00|10|105|7.4|0|0|63.2|0|66.9|37.4|59.8|53.6|57.3|39.7|HDAC|66.9|Levonordefrin|False|C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
247265|1|247265:01:04_30.00|30|105|10.4|0|0|53|0|50.7|5.6|55.5|34.5|38.9|39|LCH|55.5|Levonordefrin|False|C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
247272|1|247272:01:04_10.00|10|100|6.6|8|0|56|0|49.3|33.5|66.3|38.8|62.8|54.3|LCH|66.3|Isoetharine mesylate|False|CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
247272|1|247272:01:04_30.00|30|98|7.4|0|0|75|0|59.8|0|73|57.8|69.2|50.2|BET|75|Isoetharine mesylate|False|CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
247272|2|247272:02:03_10.00|10|95|6.2|18.2|0|51.5|2.6|43|36.7|67.6|49.2|63.2|60.2|LCH|67.6|Isoetharine mesylate|False|CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
247272|2|247272:02:03_30.00|30|97|6.7|0|0|52.7|0|48.6|35|68.4|40|60.4|36.5|LCH|68.4|Isoetharine mesylate|False|CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
247275|1|247275:01:04_10.00|10|99|5.9|0|0|77.1|0|75.2|20.7|78|41.3|67.6|52.5|LCH|78|Phenazopyridine (hydrochloride)|False|Nc1ccc(/N=N/c2ccccc2)c(N)n1
247275|1|247275:01:04_30.00|30|102|28.8|0|0|85.2|0|80.6|26.5|84.3|54.1|81.7|61.4|BET|85.2|Phenazopyridine (hydrochloride)|False|Nc1ccc(/N=N/c2ccccc2)c(N)n1
247278|1|247278:01:04_30.00|30|97|12.8|27.8|0|0|13.4|0|36.8|34.5|0|11.2|0|HSP90|36.8|Chlorotrianisene|False|COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
247280|1|247280:01:04_10.00|10|107|30.6|0|0|79|0|75.5|0|91.2|54.3|66.6|45.4|LCH|91.2|Dibucaine|False|CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
247280|1|247280:01:04_30.00|30|109|71.2|0|0|77.1|0|75.8|15.2|92.9|56.5|74.8|49.6|LCH|92.9|Dibucaine|False|CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
247284|1|247284:01:04_10.00|10|88|13|13.8|58.7|0|79.3|0|0|0|0|0|0|DNA_Synth|79.3|Vidarabine|True|Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
247284|1|247284:01:04_30.00|30|69|27.1|57.4|18.4|0|95.3|0|0.8|0|0|0|0|DNA_Synth|95.3|Vidarabine|True|Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
247288|1|247288:01:04_10.00|10|110|5.4|80.6|0|0|65|0|19.3|0|0|0|0|AKT_PI3K_MTOR|80.6|Alclometasone dipropionate|False|CCC(=O)OCC(=O)C1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl
247293|1|247293:01:04_10.00|10|107|25.7|0|0|76.8|0|75.6|17.1|85.5|48|62.5|51.6|LCH|85.5|Proadifen (hydrochloride)|False|CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
247293|1|247293:01:04_30.00|30|97|68.2|0|0|78.6|0|74.5|9|95.6|47.7|68.6|52.5|LCH|95.6|Proadifen (hydrochloride)|False|CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
247293|2|247293:02:03_10.00|10|104|29.7|0|0|74.3|0|71.9|3.9|90.3|35.1|59.8|43|LCH|90.3|Proadifen (hydrochloride)|False|CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
247293|2|247293:02:03_30.00|30|83|74.4|0|0|74.2|0|72.1|23.8|91.2|51.2|69.8|51.8|LCH|91.2|Proadifen (hydrochloride)|False|CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
247296|1|247296:01:04_10.00|10|110|9|73.2|0|0|64.8|0|16|0|0|0|0|AKT_PI3K_MTOR|73.2|Clobetasol propionate|False|CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
247296|1|247296:01:04_30.00|30|98|20.2|70|0|0|47|0|47.9|0|0|0|0|AKT_PI3K_MTOR|70|Clobetasol propionate|False|CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
247300|1|247300:01:15_01.00|1|73|46.6|0|0|66.3|0|65.7|19.8|40.5|98.7|59.5|59.7|Protein_Synth|98.7|Cycloheximide|False|C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
247300|1|247300:01:15_03.00|3|63|46.3|0|0|45.1|0|49.7|18.9|26.3|92.3|38|47.9|Protein_Synth|92.3|Cycloheximide|False|C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
247300|1|247300:01:16_10.00|10|53|51.6|50.1|0.9|0|56.2|0|15.9|0|43.5|0|26.9|DNA_Synth|56.2|Cycloheximide|False|C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
247300|1|247300:01:04_10.00|10|60|32.3|55.2|0.5|0|58.2|0|14|0|19.2|0|5.4|DNA_Synth|58.2|Cycloheximide|False|C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
247300|1|247300:01:16_30.00|30|54|45.6|45.6|0|0|50.6|0|21.4|0|43.5|3.7|33.1|DNA_Synth|50.6|Cycloheximide|False|C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
247300|1|247300:01:04_30.00|30|63|37.1|45.7|0|31.5|2.5|25.1|19.3|19.1|57.3|42|71.6|Uncoupler|71.6|Cycloheximide|False|C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
247300|1|247300:01:16_50.00|50|50|38.5|58|0|0|48.5|0|20.7|0|29.5|2|41.7|AKT_PI3K_MTOR|58|Cycloheximide|False|C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
247303|1|247303:01:04_30.00|30|88|14.7|0|4.6|56.7|0|48.7|12.8|61.7|19.9|78.7|25.3|Tubulin|78.7|Dienestrol|False|C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1
247307|1|247307:01:04_10.00|10|102|26.3|0|0|82.3|0|80.4|15.7|88.5|52.2|71.4|55.4|LCH|88.5|Trimipramine (maleate)|False|CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
247307|1|247307:01:04_30.00|30|102|57.9|0|0|78.5|0|75.9|0.5|95|43.7|66.6|46|LCH|95|Trimipramine (maleate)|False|CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
247307|2|247307:02:03_10.00|10|94|13.8|0|0|71.5|0|64.6|15.7|91|37.4|70.2|45|LCH|91|Trimipramine (maleate)|False|CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
247307|2|247307:02:03_30.00|30|75|84.6|0|0|77.8|0|75.6|18.9|89.5|50|76.1|50.8|LCH|89.5|Trimipramine (maleate)|False|CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
247309|1|247309:01:05_30.00|30|94|34.9|27.7|0|50.8|0|53.1|55.2|58.4|56.7|51.7|69.3|Uncoupler|69.3|Sulconazole (mononitrate)|False|Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
247318|1|247318:01:04_30.00|30|104|19.3|26.4|0|0|29.7|0|0|0|0|0|0|DNA_Synth|29.7|Sulfamonomethoxine|False|COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
247321|2|247321:02:03_30.00|30|92|6.4|0|1.5|25.1|4.1|19.1|20.1|27.4|43|43.4|28.6|Tubulin|43.4|Propantheline bromide|False|CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
247326|1|247326:01:04_30.00|30|102|12.8|58.7|0|0|63.3|0|0|0|0|0|0|DNA_Synth|63.3|Ifosfamide|False|O=P1(NCCCl)OCCCN1CCCl
247331|1|247331:01:04_10.00|10|100|27.6|0|0|78.6|0|76.4|26.6|81.1|49.7|71.3|51.3|LCH|81.1|Ethopropazine hydrochloride|False|CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
247331|1|247331:01:04_30.00|30|97|54.2|0|0|82.7|0|80.7|7.8|96.9|49.4|70.8|49.7|LCH|96.9|Ethopropazine hydrochloride|False|CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
247331|2|247331:02:03_30.00|30|99|32|0|0|74.4|0|70.7|14.4|90.3|32.3|68.3|34.2|LCH|90.3|Ethopropazine hydrochloride|False|CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
247334|1|247334:01:04_30.00|30|97|8.6|0|0|7.2|7.2|0|38.1|26.5|18.6|22.4|0|HSP90|38.1|Levobunolol (hydrochloride)|True|CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O
247336|1|247336:01:04_30.00|30|96|16.4|0|0|66.2|0|70.3|6.9|88.8|24.5|57.6|40.6|LCH|88.8|Equilin|False|C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O
247337|1|247337:01:08_02.00|2|92|7.6|0|0|71.4|0|73.4|0|75.1|38.8|49.8|47|LCH|75.1|Paroxetine (hydrochloride)|True|Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
247337|1|247337:01:04_10.00|10|99|37|0|0|77.6|0|72.8|10.2|89.2|49.7|68.2|60.4|LCH|89.2|Paroxetine (hydrochloride)|True|Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
247339|1|247339:01:04_10.00|10|93|5.5|0|0|40.6|0|32.5|1|39.5|34.2|41.3|24.9|Tubulin|41.3|Roxithromycin|False|CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
247339|1|247339:01:04_30.00|30|104|7.4|0|0|56.9|0|56.3|0|71.2|27.7|51.4|12.9|LCH|71.2|Roxithromycin|False|CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
247340|1|247340:01:04_10.00|10|96|10.7|72|0|0|80.1|0|11.8|0|0|0|0|DNA_Synth|80.1|Beclometasone dipropionate|True|CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
247340|1|247340:01:04_30.00|30|101|17.4|46.8|0|0|30.7|0|38|28.1|0|9.8|3.9|AKT_PI3K_MTOR|46.8|Beclometasone dipropionate|True|CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
247342|1|247342:01:05_10.00|10|103|10|0|0|74.4|0|73.7|32.4|83.4|43.5|72.4|47.9|LCH|83.4|Doxazosin mesylate|False|COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
247342|2|247342:02:04_10.00|10|99|18.5|0|0|64.9|0|66.3|29.2|75.1|26.7|71.9|33.1|LCH|75.1|Doxazosin mesylate|False|COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
247345|1|247345:01:04_30.00|30|104|11.6|31.6|2.5|0|36.9|0|0|0|0|0|0|DNA_Synth|36.9|Gabapentin|False|NCC1(CC(=O)O)CCCCC1
247346|1|247346:01:08_03.00|3|105|17.8|0|0|57.1|0|66.9|24.5|73|52.8|60.1|21.2|LCH|73|Raloxifene (hydrochloride)|False|O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
247346|1|247346:01:04_10.00|10|97|70.3|0|0|75.3|0|76.1|24.5|89.2|45.5|72.5|48.8|LCH|89.2|Raloxifene (hydrochloride)|False|O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
247349|1|247349:01:04_10.00|10|64|23.5|25.4|15.8|0|53.7|0|0|0|13.2|0|0|DNA_Synth|53.7|Azacytidine-5|True|Nc1ncn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
247349|1|247349:01:04_30.00|30|76|34.5|0|2.5|47.4|0|37.6|0|40.1|54.5|64.8|43.9|Tubulin|64.8|Azacytidine-5|True|Nc1ncn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
247358|1|247358:01:05_10.00|10|60|30.7|0|34.8|0|8.7|0|0|0|12.7|0|0|Aurora|34.8|Digoxigenin|False|C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O
247358|1|247358:01:05_30.00|30|53|44.4|0|0|62.1|0|61.4|0|31.9|42.1|59.9|55.8|BET|62.1|Digoxigenin|False|C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O
247361|1|247361:01:04_10.00|10|110|18.5|0|0|68.6|0|65|10.9|86.6|33.1|62.5|35.7|LCH|86.6|Promethazine hydrochloride|False|CC(CN1c2ccccc2Sc2ccccc21)N(C)C
247361|1|247361:01:04_30.00|30|99|57.2|0|0|73.7|0|67.9|4.2|94|40.7|63.5|45.5|LCH|94|Promethazine hydrochloride|False|CC(CN1c2ccccc2Sc2ccccc21)N(C)C
247361|2|247361:02:03_30.00|30|93|72.7|0|0|78.6|0|74|14.8|93.7|48.1|72.1|54.2|LCH|93.7|Promethazine hydrochloride|False|CC(CN1c2ccccc2Sc2ccccc21)N(C)C
247365|2|247365:02:03_30.00|30|91|9.3|0|6.3|35|0|35.9|33.6|58.2|32.2|44.2|8.1|LCH|58.2|Pindolol|False|CC(C)NCC(O)COc1cccc2[nH]ccc12
247368|2|247368:02:03_30.00|30|96|6.7|0|0|52.7|0|58|35.4|56.5|43|54|18.6|HDAC|58|Urapidil (hydrochloride)|False|COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1
247369|1|247369:01:04_10.00|10|88|79.8|0|0|78.3|0|78.3|29.8|90|58.8|72.7|62.8|LCH|90|Fluspirilene|False|O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
247369|1|247369:01:04_30.00|30|99|55.6|0|0|62|0|59.1|17|90.5|33.6|57|34|LCH|90.5|Fluspirilene|False|O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
247369|2|247369:02:05_01.00|1|108|29.9|0|0|66.4|0|65.7|10.1|92.8|20.5|62|30.9|LCH|92.8|Fluspirilene|False|O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
247369|2|247369:02:05_03.00|3|101|57.2|0|0|69.6|0|68.8|13.6|96.4|36.9|62.6|36.4|LCH|96.4|Fluspirilene|False|O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
247369|2|247369:02:03_10.00|10|104|67.7|0|0|71.2|0|70.9|21.1|94.6|38.1|64.4|42.1|LCH|94.6|Fluspirilene|False|O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
247373|2|247373:02:03_10.00|10|98|6.2|0|0|57.2|0|63.7|0|64.8|29.5|43.5|45.3|LCH|64.8|Nisoxetine hydrochloride, LY-94,939|False|CNCCC(Oc1ccccc1OC)c1ccccc1
247373|2|247373:02:03_30.00|30|110|14.9|0|0|72.6|0|65.3|8.1|84.9|46.6|60.8|39.1|LCH|84.9|Nisoxetine hydrochloride, LY-94,939|False|CNCCC(Oc1ccccc1OC)c1ccccc1
247374|1|247374:01:04_10.00|10|96|9.3|6.6|0|56.9|1|48.6|23.6|75.4|46.1|66.5|53.3|LCH|75.4|(+)-Isoproterenol (+)-bitartrate salt|True|CC(C)NC[C@@H](O)c1ccc(O)c(O)c1
247374|1|247374:01:04_30.00|30|101|6.4|9.9|0|58.2|0|52.2|30.2|73.1|54.7|66.2|60.8|LCH|73.1|(+)-Isoproterenol (+)-bitartrate salt|True|CC(C)NC[C@@H](O)c1ccc(O)c(O)c1
247375|1|247375:01:04_10.00|10|83|22.3|43.2|28.4|0|95.8|0|3.6|0|0|0|0|DNA_Synth|95.8|Monobenzone|False|Oc1ccc(OCc2ccccc2)cc1
247375|1|247375:01:04_30.00|30|72|23|48.4|33.5|0|93.1|0|0|0|0|0|0|DNA_Synth|93.1|Monobenzone|False|Oc1ccc(OCc2ccccc2)cc1
247378|1|247378:01:04_30.00|30|92|24.9|0|0|38.7|0|39.1|50|48.3|36.5|63.8|22.5|Tubulin|63.8|Nitrendipine|False|CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
